ticker,preco,dy,p_l,p_vp,p_ativos,margem_bruta,margem_ebit,marg_liquida,p_ebit,ev_ebit,divida_liquida___ebit,div_liq___patri,psr,p_cap_giro,p_at_cir_liq,liq_corrente,roe,roa,roic,patrimonio___ativos,passivos___ativos,giro_ativos,cagr_receitas_5_anos,cagr_lucros_5_anos,liquidez_media_diaria,vpa,lpa,peg_ratio,valor_de_mercado
DTCY4,62.60,0,1687.19,-1262.33,62.22,18.63,-3.18,4.02,-2130.91,-284.63,-2.38,0,67.83,-538.49,-110.59,0.79,-74.82,3.69,-55.05,-0.05,1.05,0.92,-9.85,-33.48,0,-0.05,0.04,-15.72,92293859.00
DXCO3,8.19,4.14,9.88,1.13,0.43,34.61,17.59,8.43,4.74,7.60,2.86,0.68,0.83,3.72,-0.63,1.58,11.45,4.35,11.24,0.38,0.61,0.52,16.29,29.75,36650103.30,7.24,0.83,-0.16,6728643217.20
EALT3,8.40,2.56,5.46,0.89,0.36,21.92,11.20,7.22,3.52,5.45,2.02,0.51,0.39,-18.61,-0.57,0.95,16.29,6.66,14.35,0.41,0.59,0.92,23.92,2.47,7690.72,9.44,1.54,-0.33,183900000.00
EALT4,8.00,2.95,5.20,0.85,0.35,21.92,11.20,7.22,3.35,5.45,2.02,0.51,0.38,-17.72,-0.54,0.95,16.29,6.66,14.35,0.41,0.59,0.92,23.92,2.47,104568.37,9.44,1.54,-0.32,183900000.00
ECOR3,6.37,0.12,12.95,1.84,0.23,33.56,27.98,5.25,2.43,8.18,5.75,4.34,0.68,-5.02,-0.27,0.76,14.17,1.78,9.54,0.13,0.86,0.34,14.60,-2.69,35574058.22,3.47,0.49,0.82,4435649006.88
ECPR3,90.25,0,-9.87,1.21,0.62,0,0,0,-17.12,-17.09,0.08,-0.01,0,174.62,-0.62,2.97,-12.28,-6.29,-7.36,0.51,0.49,0.00,0,0,0,74.46,-9.14,0.14,171908947.31
ECPR4,90.74,0,-9.92,1.22,0.62,0,0,0,-17.21,-17.09,0.08,-0.01,0,175.57,-0.63,2.97,-12.28,-6.29,-7.36,0.51,0.49,0.00,0,0,0,74.46,-9.14,0.14,171908947.31
EEEL3,294.77,0,3.27,1.53,0.56,59.51,80.32,66.44,2.70,3.40,0.68,0.39,2.17,3.44,-0.77,2.45,46.84,17.10,26.57,0.37,0.63,0.26,6.73,17.15,0,192.68,90.25,0.01,2864486063.75
EEEL4,410.00,0,4.54,2.13,0.78,59.51,80.32,66.44,3.76,3.40,0.68,0.39,3.02,4.78,-1.07,2.45,46.84,17.10,26.57,0.37,0.63,0.26,6.73,17.15,0,192.68,90.25,0.01,2864486063.75
EGIE3,44.54,7.45,12.53,3.93,0.92,48.84,50.99,24.67,6.06,8.50,2.44,1.58,3.09,27.83,-1.15,1.19,31.37,7.32,19.81,0.23,0.77,0.30,11.18,7.68,66429917.30,11.33,3.55,0.17,36341421539.60
EKTR3,34.49,12.61,7.00,2.12,0.65,26.84,21.56,11.25,3.65,6.37,2.47,1.43,0.79,12.38,-0.91,1.23,30.29,9.32,17.36,0.31,0.69,0.83,7.62,20.59,3492.00,16.27,4.93,2.71,7142228151.28
EKTR4,39.00,12.26,7.91,2.40,0.74,26.84,21.56,11.25,4.13,6.37,2.47,1.43,0.89,13.99,-1.02,1.23,30.29,9.32,17.36,0.31,0.69,0.83,7.62,20.59,12968.81,16.27,4.93,3.07,7142228151.28
ELEK3,19.11,0,24.46,2.66,1.07,11.39,2.82,2.53,21.94,38.76,5.75,0.70,0.62,3.75,-2.60,1.94,10.87,4.36,4.38,0.40,0.60,1.72,1.48,0,0,7.19,0.78,-0.35,905051916.30
ELEK4,36.99,0,47.34,5.15,2.07,11.39,2.82,2.53,42.48,38.76,5.75,0.70,1.20,7.26,-5.02,1.94,10.87,4.36,4.38,0.40,0.60,1.72,1.48,0,0,7.19,0.78,-0.68,905051916.30
ELET3,39.31,0.56,64.06,0.82,0.34,52.56,25.22,4.15,10.54,14.81,4.12,0.32,2.66,3.65,-0.41,2.05,1.28,0.53,4.90,0.41,0.59,0.13,2.97,0,346393275.56,48.06,0.61,-0.81,91937822674.02
ELET5,80.00,2.57,130.38,1.66,0.69,52.56,25.22,4.15,21.46,14.81,4.12,0.32,5.41,7.42,-0.84,2.05,1.28,0.53,4.90,0.41,0.59,0.13,2.97,0,7525.50,48.06,0.61,-1.65,91937822674.02
ELET6,43.81,3.41,71.40,0.91,0.38,52.56,25.22,4.15,11.75,14.81,4.12,0.32,2.96,4.06,-0.46,2.05,1.28,0.53,4.90,0.41,0.59,0.13,2.97,0,88263012.48,48.06,0.61,-0.90,91937822674.02
ELMD3,14.35,0,71.24,2.58,0.97,42.01,18.21,3.21,12.57,15.78,3.21,0.66,2.29,-8.15,-1.21,0.63,3.63,1.36,9.32,0.37,0.55,0.42,37.68,0,1473846.59,5.55,0.20,-0.04,2010166693.08
ELPL3,8.31,0,1.00,0.58,0.05,24.50,19.37,8.58,0.44,2.06,1.62,2.12,0.09,-3.33,-0.07,0.94,58.18,5.44,28.71,0.09,0.91,0.63,7.49,0,0,14.25,8.29,0.04,1640949623.22
EMAE3,25.35,7.12,15.33,0.82,0.46,9.44,-4.64,11.35,-37.50,-59.22,17.91,-0.39,1.74,1.19,-0.83,7.47,5.35,3.01,-2.69,0.56,0.44,0.27,20.52,-12.50,0,30.94,1.65,-0.29,1926364852.40
EMAE4,69.20,2.84,42.23,2.26,1.27,9.44,-4.64,11.35,-103.33,-59.22,17.91,-0.39,4.79,3.29,-2.30,7.47,5.35,3.01,-2.69,0.56,0.44,0.27,20.52,-12.50,200473.11,30.94,1.65,-0.80,1926364852.40
EMBR3,18.09,0,-11.64,1.05,0.25,19.41,-2.56,-4.78,-21.73,-32.58,-10.78,0.52,0.56,1.02,-0.59,1.75,-8.99,-2.17,-2.31,0.24,0.73,0.45,4.54,0,178702746.41,17.29,-1.55,0.00,13439440548.60
ENAT3,12.62,1.19,5.59,0.80,0.42,48.74,35.69,30.13,4.72,4.69,-0.02,0.00,1.68,3.57,-0.61,1.65,14.37,7.59,7.65,0.53,0.47,0.25,34.10,10.92,22668335.15,15.71,2.26,-0.10,3343850864.90
ENBR3,23.65,6.00,13.95,1.23,0.37,30.13,19.68,5.63,3.99,6.94,2.95,0.91,0.79,-14.41,-0.49,0.91,8.82,2.65,10.44,0.30,0.67,0.47,6.98,10.00,114793909.30,19.22,1.70,-0.25,13744558588.20
ENEV3,12.33,0,47.21,1.55,0.47,32.90,21.56,5.29,11.58,21.69,10.09,1.35,2.50,-610.46,-0.53,0.99,3.28,0.99,4.67,0.30,0.67,0.19,17.63,34.08,117153295.56,7.95,0.26,-0.74,19569468868.30
ENGI11,50.78,3.86,10.20,1.82,0.33,27.35,21.69,7.65,3.60,7.40,3.80,1.93,0.78,8.59,-0.45,1.18,17.88,3.28,12.02,0.18,0.77,0.43,14.21,29.43,176509933.11,27.83,4.98,-0.64,20713041073.32
ENGI3,14.93,2.63,15.00,2.68,0.49,27.35,21.69,7.65,5.29,7.40,3.80,1.93,1.15,12.63,-0.66,1.18,17.88,3.28,12.02,0.18,0.77,0.43,14.21,29.43,146556.48,5.57,1.00,-0.94,20713041073.32
ENGI4,8.98,4.39,8.96,1.60,0.29,27.35,21.69,7.65,3.16,7.40,3.80,1.93,0.69,7.55,-0.40,1.18,17.88,3.28,12.02,0.18,0.77,0.43,14.21,29.43,211158.33,5.57,1.00,-0.56,20713041073.32
ENJU3,1.31,0,-5.98,0.71,0.63,38.21,-50.63,-30.79,-3.63,0.49,4.12,-0.80,1.84,0.87,-3.43,8.57,-11.82,-10.51,-19.43,0.89,0.11,0.34,32.86,0,1754930.41,1.86,-0.22,0.10,265446070.28
ENMA3B,50.49,5.53,12.25,2.30,1.00,29.34,19.22,13.43,8.56,0,1.64,0.44,1.65,17.05,-1.39,1.26,18.74,8.14,15.06,0.43,0.57,0.61,7.52,6.69,0,22.00,4.12,-0.53,0
ENMA6B,83.99,3.32,20.38,3.82,1.66,29.34,19.22,13.43,14.24,0,1.64,0.44,2.74,28.36,-2.32,1.26,18.74,8.14,15.06,0.43,0.57,0.61,7.52,6.69,0,22.00,4.12,-0.87,0
ENMT3,70.84,6.08,14.46,5.26,1.30,31.38,25.78,15.24,8.55,11.16,2.53,1.55,2.20,61.95,-1.76,1.09,36.34,8.99,20.43,0.25,0.75,0.59,13.11,195.34,68768.79,13.48,4.90,-2.84,15654693245.41
ENMT4,71.85,5.99,14.67,5.33,1.32,31.38,25.78,15.24,8.67,11.16,2.53,1.55,2.24,62.83,-1.79,1.09,36.34,8.99,20.43,0.25,0.75,0.59,13.11,195.34,75214.28,13.48,4.90,-2.88,15654693245.41
EPAR3,12.79,0,3.09,1.56,0.65,16.41,8.46,5.47,2.00,2.33,0.33,0.26,0.17,2.40,-2.38,1.59,50.55,20.98,34.31,0.42,0.58,3.83,38.18,0,15709.18,8.20,4.14,-0.24,190066664.72
EQPA3,5.79,8.70,7.67,3.87,0.99,32.75,23.65,18.57,6.02,7.97,1.93,1.24,1.42,11.23,-1.46,1.38,50.45,12.91,22.09,0.26,0.74,0.70,10.57,22.12,179805.74,1.50,0.75,0.21,12811425124.75
EQPA5,8.49,5.93,11.25,5.68,1.45,32.75,23.65,18.57,8.83,7.97,1.93,1.24,2.09,16.47,-2.15,1.38,50.45,12.91,22.09,0.26,0.74,0.70,10.57,22.12,864.00,1.50,0.75,0.30,12811425124.75
EQPA6,10.48,4.80,13.89,7.01,1.79,32.75,23.65,18.57,10.90,7.97,1.93,1.24,2.58,20.33,-2.65,1.38,50.45,12.91,22.09,0.26,0.74,0.70,10.57,22.12,0,1.50,0.75,0.38,12811425124.75
EQPA7,7.01,7.18,9.29,4.69,1.20,32.75,23.65,18.57,7.29,7.97,1.93,1.24,1.73,13.60,-1.77,1.38,50.45,12.91,22.09,0.26,0.74,0.70,10.57,22.12,2103.00,1.50,0.75,0.25,12811425124.75
EQTL3,32.59,1.07,38.44,2.07,0.40,29.76,18.69,3.04,6.26,11.85,5.57,1.85,1.17,4.46,-0.53,1.56,5.39,1.03,8.40,0.19,0.78,0.34,24.50,-0.81,363586080.26,15.73,0.85,-0.51,36906029069.40
ESPA3,1.98,0,-13.91,0.80,0.31,35.84,11.49,-5.47,6.62,13.25,6.63,0.81,0.76,2.06,-0.53,1.56,-5.79,-2.23,5.24,0.38,0.61,0.41,36.16,0,4015675.59,2.46,-0.14,0.10,715617670.68
ESTR3,19.95,0,-3.14,-0.31,0.63,49.89,13.71,-29.57,6.77,6.97,3.18,0,0.93,-0.29,-1.25,0.18,-9.74,-20.19,-5.28,-2.07,3.07,0.68,4.32,0,25213.25,-65.21,-6.35,-0.06,90077135.00
ESTR4,6.74,0,-1.06,-0.10,0.21,49.89,13.71,-29.57,2.29,6.97,3.18,0,0.31,-0.10,-0.42,0.18,-9.74,-20.19,-5.28,-2.07,3.07,0.68,4.32,0,63494.25,-65.21,-6.35,-0.02,90077135.00
ETER3,10.96,6.27,5.77,0.98,0.58,30.19,12.11,9.59,4.57,4.80,0.22,0.05,0.55,1.60,-1.29,2.92,16.94,10.04,16.29,0.59,0.41,1.05,12.27,0,2989901.19,11.21,1.90,-0.11,677689027.75
EUCA3,18.00,3.99,6.70,0.80,0.44,31.48,12.78,9.61,5.03,5.49,1.56,0.25,0.64,3.30,-0.69,1.58,11.93,6.53,10.80,0.55,0.45,0.68,15.81,42.80,109277.89,22.53,2.69,-0.13,1302045349.80
EUCA4,12.00,6.58,4.46,0.53,0.29,31.48,12.78,9.61,3.36,5.49,1.56,0.25,0.43,2.20,-0.46,1.58,11.93,6.53,10.80,0.55,0.45,0.68,15.81,42.80,647708.85,22.53,2.69,-0.09,1302045349.80
EVEN3,7.17,2.09,10.45,0.77,0.22,21.95,6.56,5.80,9.24,8.55,-0.67,-0.06,0.61,0.46,-0.97,2.73,7.35,2.14,2.79,0.29,0.59,0.37,10.85,0,7576096.37,9.34,0.69,-0.91,1501500000.00
EZTC3,19.86,1.44,16.73,0.97,0.78,31.58,17.69,24.18,22.87,21.96,-0.94,-0.04,4.05,2.15,-1.41,5.48,5.81,4.68,3.03,0.81,0.18,0.19,2.72,-6.08,42050636.96,20.42,1.19,-0.39,4395473258.67
FBMC3,0.00,0,0.00,0.00,0.00,-60.76,-92.67,-101.97,0.00,-0.74,-0.67,0,0.00,0.00,0.00,0.31,-24.19,-36.57,25.82,-1.51,2.51,0.36,-18.14,0,0,-87.48,-21.16,0.00,904253.84
FBMC4,1.96,0,-0.09,-0.02,0.03,-60.76,-92.67,-101.97,-0.10,-0.74,-0.67,0,0.09,-0.04,-0.05,0.31,-24.19,-36.57,25.82,-1.51,2.51,0.36,-18.14,0,0,-87.48,-21.16,0.00,904253.84
FESA3,58.90,5.77,5.53,1.64,1.26,42.10,31.72,30.20,5.26,3.95,-0.69,-0.22,1.67,3.75,-2.26,4.17,29.69,22.81,23.45,0.77,0.23,0.76,23.14,28.39,14119.50,35.91,10.66,0.44,4597939200.00
FESA4,48.72,7.67,4.57,1.36,1.04,42.10,31.72,30.20,4.35,3.95,-0.69,-0.22,1.38,3.10,-1.87,4.17,29.69,22.81,23.45,0.77,0.23,0.76,23.14,28.39,11524363.00,35.91,10.66,0.36,4597939200.00
FHER3,15.00,0,-1.97,3.41,0.33,0.89,-4.93,-7.05,-2.82,-2.69,0.10,-0.12,0.14,1.22,-1.19,1.59,-173.21,-16.74,-172.38,0.10,0.90,2.37,3.45,0,1294114.07,4.40,-7.62,0.01,800857813.08
FIBR3,66.30,0,12.03,2.59,0.90,45.77,36.80,16.71,5.46,7.63,2.17,1.03,2.01,9.59,-1.28,1.46,21.57,7.48,17.10,0.35,0.65,0.45,21.43,0,0,25.55,5.51,0.07,36712556310.30
FIEI3,14.82,0,4.51,0.40,0.33,16.11,-216.30,196.64,-4.10,-3.35,0.75,-0.07,8.87,3.28,-0.38,5.02,8.76,7.40,-9.87,0.85,0.15,0.04,-18.70,0,21655.25,37.50,3.29,-0.02,35896307.46
FIGE3,11.99,0.33,2.81,0.19,0.18,100.00,93.59,47.37,1.42,0.48,0,0,1.33,14171.80,-0.18,0,6.66,6.57,0,0.99,0.01,0.14,1.92,-3.57,902.50,64.07,4.26,0.37,9497566.76
FIGE4,0.00,0,0.00,0.00,0.00,100.00,93.59,47.37,0.00,0.48,0,0,0.00,0.00,0.00,0,6.66,6.57,0,0.99,0.01,0.14,1.92,-3.57,0,64.07,4.26,0.00,9497566.76
FIQE3,4.13,2.03,12.10,1.46,0.78,45.43,26.02,16.94,7.88,7.18,-0.68,-0.13,2.05,5.48,-1.17,1.76,12.07,6.47,10.51,0.54,0.46,0.38,0,0,825421.93,2.83,0.34,0.40,1491644389.08
FLEX3,0.00,0,0.00,0.00,0.00,24.43,-19.92,-42.50,0.00,-1.31,-1.31,0,0.00,0.00,0.00,0.77,-425.18,-49.92,-122.57,-0.12,1.12,1.17,1.44,0,0,-14.25,-60.58,0.00,0.00
FLRY3,16.06,1.83,30.17,3.15,1.12,26.94,15.84,6.32,12.03,15.35,3.30,0.86,1.91,7.08,-1.63,2.00,10.46,3.70,9.93,0.35,0.64,0.59,13.37,-1.90,58554524.52,5.09,0.53,-2.04,8798745814.80
FNCN3,14.25,3.75,3.14,0.95,0.73,94.57,-11.85,116.83,-30.93,-30.93,0,0,3.66,1.26,-2.30,6.36,30.37,23.15,0,0.76,0.24,0.20,-12.29,61.75,55843.33,14.96,4.54,-0.01,13021336.50
FRAS3,13.33,1.98,13.54,1.96,0.93,31.49,12.60,8.32,8.95,8.87,-0.09,-0.02,1.13,2.62,-2.24,2.55,14.50,6.88,11.74,0.47,0.52,0.83,29.71,32.91,3165566.74,6.79,0.98,0.28,3602018015.62
FRIO3,45.26,0,-0.89,-0.56,0.11,15.89,6.64,-10.49,1.41,11.22,9.82,0,0.09,-0.33,-0.39,0.68,-62.46,-12.47,9.36,-0.20,1.20,1.19,15.09,0,19185.20,-81.38,-50.83,0.00,185871686.04
FRTA3,3.87,0,-1.06,-0.11,0.24,23.65,-106.98,-150.68,-1.50,-13.23,-11.74,0,1.60,-0.09,-0.29,0.06,-10.56,-22.55,67.94,-2.13,3.13,0.15,-33.74,0,57527.30,-34.51,-3.65,0.00,7947455.22
FTRT3B,0.00,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,-0.95,-0.90,-2.42,0.95,0.05,0.00,0,0,0,0.01,0.00,0.00,0.00
G2DI33,2.11,0,-0.91,0.28,0.25,100.00,106.47,108.18,-0.93,-1.05,-0.12,0.04,0,-6.93,-0.27,0.68,-30.88,-27.40,-27.11,0.89,0.11,-0.25,0,0,99722.30,7.48,-2.31,0.01,243919542.56
GBIO33,10.40,0,-14.97,1.32,0.79,43.48,3.79,-10.14,40.09,47.57,7.48,0.25,1.52,7.57,-1.43,1.31,-8.83,-5.29,-0.10,0.60,0.40,0.52,12.83,0,0,7.86,-0.69,0.06,1108871982.40
GEPA3,26.70,12.03,8.81,1.27,0.68,42.24,36.90,20.16,4.82,5.89,1.17,0.31,1.78,-3.85,-0.78,0.42,14.42,7.74,14.63,0.54,0.46,0.38,-1.18,3.25,27463.74,21.02,3.03,0.02,2472892904.16
GEPA4,25.93,12.38,8.56,1.23,0.66,42.24,36.90,20.16,4.68,5.89,1.17,0.31,1.73,-3.74,-0.76,0.42,14.42,7.74,14.63,0.54,0.46,0.38,-1.18,3.25,25778.88,21.02,3.03,0.02,2472892904.16
GETT11,4.81,2.14,15.12,2.48,0.16,41.43,18.41,17.71,14.55,0,0.99,0.17,2.68,6.28,-3.92,1.03,16.41,1.07,10.57,0.07,0.93,0.06,0,0,1078155.63,1.94,0.32,0.13,0
GETT3,2.40,2.05,7.55,1.24,0.08,41.43,18.41,17.71,7.26,0,0.99,0.17,1.34,3.13,-1.96,1.03,16.41,1.07,10.57,0.07,0.93,0.06,0,0,75696.11,1.94,0.32,0.07,0
GETT4,2.40,2.05,7.55,1.24,0.08,41.43,18.41,17.71,7.26,0,0.99,0.17,1.34,3.13,-1.96,1.03,16.41,1.07,10.57,0.07,0.93,0.06,0,0,87049.26,1.94,0.32,0.07,0
GFSA3,6.09,0,-3.14,0.21,0.07,9.94,-14.73,-9.51,-2.03,-10.20,-8.17,0.83,0.30,0.19,-0.23,2.10,-6.58,-2.18,-5.79,0.33,0.67,0.23,7.64,0,48201739.30,29.50,-1.94,0.01,367368945.92
GGBR3,24.34,14.67,3.65,0.88,0.56,21.25,21.04,14.46,2.51,3.02,0.38,0.13,0.53,2.21,-0.99,2.49,24.08,15.45,21.61,0.64,0.36,1.07,17.42,0,1398204.07,27.67,6.66,-0.14,44961768415.64
GGBR4,26.29,13.58,3.95,0.95,0.61,21.25,21.04,14.46,2.71,3.02,0.38,0.13,0.57,2.38,-1.07,2.49,24.08,15.45,21.61,0.64,0.36,1.07,17.42,0,216983731.26,27.67,6.66,-0.15,44961768415.64
GGPS3,17.25,1.50,21.31,4.24,1.24,17.01,10.55,5.63,11.37,11.78,0.37,0.14,1.20,3.49,-2.94,2.60,19.89,5.83,12.44,0.29,0.71,1.03,0,0,31337426.93,4.07,0.81,0.70,11635267321.77
GMAT3,7.97,0,16.12,2.29,1.28,21.76,6.28,4.74,12.16,13.20,1.07,0.20,0.76,2.89,-3.74,3.08,14.20,7.96,12.96,0.56,0.43,1.68,30.71,46.98,50894707.07,3.48,0.49,0.44,17564301328.05
GNDI3,66.95,0,-3584.81,5.84,2.38,18.55,3.28,-0.10,104.45,109.34,4.90,0.27,3.42,79.65,-3.01,1.17,-0.16,-0.07,2.22,0.41,0.59,0.69,29.03,0,0,11.47,-0.02,35.34,41526443086.05
GOAU3,12.12,10.40,3.24,0.72,0.16,21.25,20.96,4.78,0.74,1.07,0.32,0.32,0.15,0.61,-0.29,2.56,22.38,5.04,21.10,0.23,0.35,1.05,17.42,0,1256496.15,16.74,3.75,-0.11,12724082129.35
GOAU4,12.40,10.16,3.31,0.74,0.17,21.25,20.96,4.78,0.76,1.07,0.32,0.32,0.16,0.63,-0.30,2.56,22.38,5.04,21.10,0.23,0.35,1.05,17.42,0,75735452.07,16.74,3.75,-0.12,12724082129.35
GOLL4,11.76,0,-10.60,-1.79,2.21,23.37,7.55,-21.01,29.49,12.95,9.09,0,2.23,-3.56,-2.74,0.24,-16.87,-20.89,-13.97,-1.24,2.24,0.99,8.03,0,179135543.89,-6.57,-1.11,-0.15,4923360185.52
GPAR3,44.51,36.15,4.48,4.90,4.69,32.16,8930.97,6773.65,3.39,3.20,-0.20,-0.29,303.20,14.43,-7.03,42.71,109.40,104.75,91.76,0.96,0.04,0.02,-9.31,-11.71,17292.00,9.09,9.94,0.01,3468594508.32
GPIV33,3.49,0,-0.17,0.13,0.06,100.00,110.36,78.61,-0.12,0.20,0.33,-0.35,0,0.37,-0.08,3.18,-76.04,-34.14,-60.40,0.45,0.27,-0.43,0,0,97107.41,26.35,-20.03,0.00,150495714.60
GRAO3,0.00,0,0.00,0.00,0.00,-1.23,3.53,2.40,0.00,2.85,2.85,2.82,0.00,0.00,0.00,0.88,67.24,10.24,12.90,0.15,0.77,4.26,0,0,0,1.56,1.05,0.00,0.00
GRND3,7.38,19.54,11.77,1.96,1.34,40.94,9.21,22.49,28.75,21.71,-7.00,-0.48,2.65,3.52,-4.32,2.23,16.69,11.37,5.99,0.68,0.32,0.51,2.21,-3.06,13125588.89,3.76,0.63,-2.22,6648919200.00
GSHP3,16.79,0,-0.13,-0.04,0.02,68.70,28.48,-166.90,0.74,39.80,39.06,0,0.21,-1.22,-0.03,0.91,-31.34,-16.83,3.08,-0.54,1.54,0.10,-9.39,0,8371.73,-423.63,-132.77,0.00,32384031.51
GUAR3,8.10,0.25,-92.85,0.80,0.27,58.37,4.44,-0.51,10.66,15.15,4.53,0.34,0.47,1.06,-0.81,1.64,-0.86,-0.29,3.66,0.34,0.66,0.58,5.59,0,20297739.89,10.18,-0.09,0.85,4028544000.00
GUAR4,151.00,0,-1730.91,14.83,5.10,58.37,4.44,-0.51,198.67,15.15,4.53,0.34,8.82,19.73,-15.13,1.64,-0.86,-0.29,3.66,0.34,0.66,0.58,5.59,0,0,10.18,-0.09,15.86,4028544000.00
HAGA3,3.19,0,6.20,-0.67,0.64,23.85,16.58,20.85,7.79,1.07,-3.63,0,1.29,1.61,-4.17,1.90,-10.84,10.39,-12.23,-0.96,1.96,0.50,2.91,0,100611.78,-4.75,0.51,1.38,22887667.30
HAGA4,1.29,0,2.51,-0.27,0.26,23.85,16.58,20.85,3.15,1.07,-3.63,0,0.52,0.65,-1.69,1.90,-10.84,10.39,-12.23,-0.96,1.96,0.50,2.91,0,77456.44,-4.75,0.51,0.56,22887667.30
HAPV3,4.32,0,-34.78,0.67,0.44,24.24,-0.12,-3.65,-1091.72,-1340.33,-248.60,0.15,1.27,-59.03,-0.50,0.93,-1.93,-1.28,-1.12,0.66,0.34,0.35,43.91,0,340984277.26,6.43,-0.12,0.05,32570481296.16
HBOR3,3.83,2.39,10.96,0.37,0.10,28.27,16.98,4.84,3.13,12.60,9.46,1.13,0.53,0.24,-0.25,3.14,3.39,0.90,3.56,0.26,0.58,0.19,11.84,0,2750649.63,10.30,0.35,-0.25,515326627.20
HBRE3,5.49,0,8.45,0.30,0.13,85.25,170.52,46.66,2.31,5.99,3.68,0.47,3.94,8.67,-0.14,1.21,3.50,1.56,5.93,0.44,0.42,0.03,21.74,-4.21,2333791.48,18.59,0.65,-0.15,566507505.69
HBSA3,3.42,0,-121.91,1.90,0.42,33.21,15.81,-1.19,9.20,22.89,13.64,2.82,1.45,4.86,-0.51,1.93,-1.56,-0.35,3.92,0.22,0.78,0.29,17.46,0,28462316.19,1.80,-0.03,1.48,2615716291.92
HBTS5,42.00,6.90,6.37,0.76,0.28,90.86,52.88,46.53,5.61,8.40,2.79,0.38,2.97,-4.66,-0.31,0.62,11.94,4.38,8.62,0.37,0.63,0.09,49.55,0,12272.87,55.17,6.59,-0.09,383614854.00
HETA3,96.00,0,0.24,-0.14,3.54,100.00,89.34,6372.81,17.03,119.40,112.90,0,15.21,-170.59,-4.93,0.93,-58.46,1482.31,397.53,-25.35,26.35,0.23,3.27,0,19200.00,-687.82,402.11,0.00,18691422.66
HETA4,6.62,0,0.02,-0.01,0.25,100.00,89.34,6372.81,1.18,119.40,112.90,0,1.06,-11.83,-0.34,0.93,-58.46,1482.31,397.53,-25.35,26.35,0.23,3.27,0,12691.82,-687.82,402.11,0.00,18691422.66
HGTX3,37.50,0,101.99,3.57,2.48,40.58,-0.59,4.10,-707.65,-713.65,-5.99,0.03,4.18,7.50,-5.59,2.47,3.51,2.43,-7.32,0.69,0.31,0.59,-7.54,-26.63,0,10.49,0.37,-1.23,6095022637.50
HOOT3,0.00,0,0.00,0.00,0.00,71.49,277.61,251.84,0.00,0.02,-0.04,0,0.00,0.00,0.00,0.15,-156.24,59.38,-147.93,-0.38,1.44,0.24,-3.08,0,0,-10.64,16.62,0.00,18946785.60
HOOT4,2.40,0,0.14,-0.23,0.09,71.49,277.61,251.84,0.13,0.02,-0.04,0,0.36,-0.14,-0.10,0.15,-156.24,59.38,-147.93,-0.38,1.44,0.24,-3.08,0,83125.33,-10.64,16.62,0.00,18946785.60
HYPE3,45.11,2.73,16.93,2.64,1.27,63.33,32.91,21.77,11.20,14.20,3.01,0.71,3.69,8.44,-1.83,1.96,15.62,7.49,12.46,0.48,0.52,0.34,16.61,11.83,199594765.33,17.06,2.66,0.74,28535608076.15
IDVL3,2.16,0,-0.99,0.93,0.06,-18.91,-40.19,-154.60,-3.81,-3.84,0,0,1.53,0.48,-0.13,1.26,-94.38,-5.67,0,0.06,0.94,0.04,-32.17,0,0,2.31,-2.18,0.00,224007574.38
IDVL4,2.67,0,-1.22,1.16,0.07,-18.91,-40.19,-154.60,-4.71,-3.84,0,0,1.89,0.59,-0.16,1.26,-94.38,-5.67,0,0.06,0.94,0.04,-32.17,0,0,2.31,-2.18,0.00,224007574.38
IFCM3,2.26,0,-3.07,0.64,0.27,42.60,-8.67,-31.31,-11.08,-17.72,-6.59,0.38,0.96,4.73,-0.40,1.23,-20.86,-8.92,-3.74,0.43,0.57,0.28,0,0,13711462.78,3.53,-0.74,-0.02,879251614.51
IGBR3,175.99,0,0.56,-0.34,1.04,100.00,6032.01,5379.32,0.50,1.06,0.56,0,30.26,-0.99,-2.15,0.33,-60.10,184.10,-146.75,-3.06,4.06,0.03,-7.98,0,250175.33,-520.56,312.87,0.00,220074791.04
IGSN3,0.00,0,0.00,0.00,0.00,34.01,13.39,-23.48,0.00,19.32,19.32,1.93,0.00,0.00,0.00,1.05,-17.51,-4.47,1.98,0.26,0.74,0.19,29.48,0,0,7.09,-1.24,0.00,0.00
IGTA3,33.00,0,175.08,1.87,0.83,59.12,50.61,3.24,11.20,13.74,2.54,0.43,5.67,14.32,-1.17,1.25,1.07,0.48,7.15,0.45,0.55,0.15,7.55,-31.51,0,17.61,0.19,-1.97,5758073079.00
IGTI11,22.34,1.64,125.43,2.26,1.14,59.45,49.06,6.87,17.58,15.11,3.71,0.48,8.62,8.97,-1.55,1.94,1.80,0.91,4.99,0.50,0.49,0.13,7.95,-1.43,87045045.00,9.89,0.18,-1.96,5910760091.40
IGTI3,2.86,1.83,48.00,0.86,0.44,59.45,49.06,6.87,6.73,15.11,3.71,0.48,3.30,3.43,-0.59,1.94,1.80,0.91,4.99,0.50,0.49,0.13,7.95,-1.43,473562.33,3.30,0.06,-0.75,5910760091.40
IGTI4,9.72,1.61,163.72,2.95,1.49,59.45,49.06,6.87,22.94,15.11,3.71,0.48,11.26,11.70,-2.02,1.94,1.80,0.91,4.99,0.50,0.49,0.13,7.95,-1.43,131953.33,3.30,0.06,-2.56,5910760091.40
