ticker,preco,dy,p_l,p_vp,p_ativos,margem_bruta,margem_ebit,marg_liquida,p_ebit,ev_ebit,divida_liquida___ebit,div_liq___patri,psr,p_cap_giro,p_at_cir_liq,liq_corrente,roe,roa,roic,patrimonio___ativos,passivos___ativos,giro_ativos,cagr_receitas_5_anos,cagr_lucros_5_anos,liquidez_media_diaria,vpa,lpa,peg_ratio,valor_de_mercado
AALR3,24.11,0,-11.55,3.15,1.11,30.83,-1.55,-22.50,-168.01,-218.55,-50.55,0.95,2.60,-11.44,-1.34,0.63,-27.28,-9.62,-1.08,0.35,0.63,0.43,0.13,0,9774655.00,7.67,-2.09,-0.02,2859137362.72
ABCB4,19.31,8.07,5.66,0.83,0.08,30.57,22.37,17.25,4.37,4.37,0,0,0.98,-1.95,-0.08,0.13,14.65,1.45,0,0.10,0.91,0.08,18.70,12.65,15064112.56,23.40,3.43,0.23,4390670091.56
ABEV3,14.50,5.25,16.01,2.69,1.71,49.71,22.46,18.03,12.85,12.36,-0.48,-0.10,2.76,1129.76,-2.31,0.99,17.35,10.88,19.66,0.63,0.36,0.60,10.72,15.19,368187329.52,5.40,0.91,2.95,228588120950.84
ADHM3,1.56,0,-4.09,-1.29,105.12,100.00,-13548.48,-18860.61,-5.69,-5.69,0.00,0,770.90,-1.43,-116.16,0.00,-31.47,-2571.90,22.61,-81.72,82.72,0.14,0,0,0,-1.21,-0.38,-0.58,25439770.20
AERI3,1.20,0,-7.98,1.07,0.28,13.11,9.22,-4.20,3.64,7.51,3.87,1.14,0.34,0.92,-0.77,1.93,-13.47,-3.53,8.73,0.26,0.74,0.84,0,0,6001975.74,1.13,-0.15,0.02,927118281.76
AESB3,11.19,0.95,46.79,1.54,0.34,33.16,25.99,4.28,7.99,17.30,10.29,1.79,2.19,4.03,-0.43,2.80,2.88,0.63,3.84,0.22,0.72,0.15,0,0,18737229.19,7.32,0.24,-0.68,6783720794.97
AFLT3,10.50,2.50,16.89,2.44,2.15,59.73,49.97,48.96,16.55,16.07,-0.47,-0.07,8.27,11.38,-2.85,4.34,14.46,12.72,13.28,0.88,0.12,0.26,24.96,25.66,7942.05,4.30,0.62,-0.27,662389350.00
AGRO3,25.81,12.49,46.62,1.30,0.80,14.46,5.37,4.93,42.73,53.33,10.60,0.32,2.30,3.51,-1.35,2.25,2.79,1.71,1.65,0.61,0.39,0.35,59.78,15.83,12260178.81,19.91,0.56,-0.50,2654635817.44
AGXY3,4.87,0.81,18.87,0.58,0.07,13.59,5.16,0.39,1.43,3.53,2.09,0.84,0.07,0.95,-0.48,1.10,3.06,0.40,15.79,0.13,0.87,1.01,0,0,522008.89,8.45,0.26,-0.38,831917696.43
AHEB3,22.09,0,2.87,26.05,0.52,40.25,24.45,15.94,1.87,1.46,-0.40,-5.56,0.46,5.06,-0.88,1.34,908.67,18.19,692.14,0.02,0.98,1.14,20.77,0,2209.00,0.85,7.70,-0.01,187972923.26
AHEB5,16.49,0,2.14,19.45,0.39,40.25,24.45,15.94,1.40,1.46,-0.40,-5.56,0.34,3.78,-0.66,1.34,908.67,18.19,692.14,0.02,0.98,1.14,20.77,0,2476.00,0.85,7.70,-0.01,187972923.26
AHEB6,18.50,0,2.40,21.82,0.44,40.25,24.45,15.94,1.57,1.46,-0.40,-5.56,0.38,4.24,-0.74,1.34,908.67,18.19,692.14,0.02,0.98,1.14,20.77,0,1850.00,0.85,7.70,-0.01,187972923.26
ALLD3,6.74,5.25,8.98,0.41,0.17,14.74,3.78,1.37,3.24,4.96,1.72,0.22,0.12,0.59,-0.57,1.70,4.62,1.90,7.70,0.41,0.59,1.39,14.71,29.93,288101.93,16.26,0.75,-0.12,628306722.68
ALPA3,10.29,0,-30.81,1.32,0.91,45.10,-3.22,-2.67,-24.57,-26.70,-6.73,0.16,1.75,4.01,-1.45,2.50,-2.01,-1.37,-2.56,0.68,0.32,0.51,2.36,0,42203.78,7.77,-0.33,0.22,6736691461.33
ALPA4,9.45,0,-28.27,1.21,0.83,45.10,-3.22,-2.67,-22.54,-26.70,-6.73,0.16,1.60,3.67,-1.33,2.50,-2.01,-1.37,-2.56,0.68,0.32,0.51,2.36,0,57524496.44,7.77,-0.33,0.20,6736691461.33
ALPK3,4.91,0,-7.08,2.75,0.39,29.35,8.26,-12.67,10.85,23.34,12.49,3.17,0.90,-4.11,-0.46,0.63,-38.84,-5.49,4.79,0.14,0.86,0.43,3.17,0,2542573.33,1.79,-0.69,0.26,1052834227.93
ALSC3,27.75,0,38.57,2.20,1.20,75.71,65.32,27.78,16.41,14.85,-1.56,-0.21,10.72,9.41,-1.43,5.39,5.69,3.12,11.21,0.55,0.44,0.11,2.54,19.34,0,12.64,0.72,0.58,5694242307.75
ALSO3,24.25,2.13,4.54,0.95,0.49,111.74,384.80,209.84,2.48,2.10,-0.38,-0.14,9.53,9.13,-0.55,1.93,20.82,10.71,25.62,0.51,0.45,0.05,25.65,85.92,113870368.04,25.74,5.36,0.00,13958145626.88
ALUP11,28.51,5.44,12.18,1.22,0.31,79.84,71.68,20.19,3.43,6.93,3.50,1.24,2.46,2.93,-0.38,2.15,10.00,2.51,10.38,0.25,0.62,0.12,20.04,16.77,20119599.81,23.57,2.36,-0.30,8746570901.60
ALUP3,9.65,5.46,12.12,1.21,0.30,79.84,71.68,20.19,3.41,6.93,3.50,1.24,2.45,2.91,-0.38,2.15,10.00,2.51,10.38,0.25,0.62,0.12,20.04,16.77,204783.30,7.86,0.79,-0.29,8746570901.60
ALUP4,9.63,5.44,12.17,1.22,0.31,79.84,71.68,20.19,3.43,6.93,3.50,1.24,2.46,2.92,-0.38,2.15,10.00,2.51,10.38,0.25,0.62,0.12,20.04,16.77,299802.93,7.86,0.79,-0.29,8746570901.60
AMAR3,0.86,0,-0.64,0.80,0.10,38.66,-8.56,-16.96,-1.26,-6.47,-5.21,3.30,0.11,-21.44,-0.20,0.99,-125.64,-15.90,-16.04,0.13,0.87,0.94,-0.89,0,4890187.22,1.07,-1.35,0.00,294844904.32
AMBP3,21.78,0.62,-30.00,2.04,0.24,22.22,15.80,-1.96,3.73,9.76,6.03,3.29,0.59,0.82,-0.43,2.85,-6.78,-0.79,6.58,0.12,0.83,0.40,83.52,0,23115847.33,10.68,-0.72,0.20,2454090327.24
AMER3,1.10,0,23.36,0.07,0.02,30.68,4.18,0.15,0.86,8.50,7.64,0.59,0.04,0.11,-0.04,1.84,0.28,0.10,1.24,0.35,0.65,0.65,21.42,0,10675134.93,16.74,0.05,-0.61,1001807748.33
ANDG3B,28.82,0,59.95,2.23,1.88,47.12,179.06,45.82,15.34,8.60,0.93,0.13,27.47,-25.32,-1.93,0.26,3.71,3.14,12.68,0.85,0.15,0.07,10.22,-38.09,0,12.94,0.48,-0.78,1651867985.68
ANDG4B,0.00,0,0.00,0.00,0.00,47.12,179.06,45.82,0.00,8.60,0.93,0.13,0.00,0.00,0.00,0.26,3.71,3.14,12.68,0.85,0.15,0.07,10.22,-38.09,0,12.94,0.48,0.00,1651867985.68
ANIM3,4.98,0,-22.51,0.75,0.19,58.09,9.68,-2.47,5.74,17.79,12.04,1.57,0.56,-45.37,-0.24,0.98,-3.34,-0.85,-0.86,0.25,0.70,0.34,27.79,0,29333338.07,6.63,-0.22,0.37,2011266648.90
APER3,31.00,1.03,13.58,0.77,0.48,100.00,6.80,8.34,13.93,9.80,-6.08,-0.23,1.26,10.69,-0.63,1.23,4.59,2.84,0.49,0.62,0.38,0.34,22.90,0,663496.81,40.76,2.31,0.04,359442995.54
APTI3,197.64,0,-0.14,0.02,0.01,94.24,-93.35,-57.25,-0.09,-0.87,0.20,-0.04,0.08,0.03,-0.01,4.49,-12.62,-5.31,-23.70,0.42,0.58,0.09,4.07,0,0,10896.15,-1375.05,0.00,44442750.00
APTI4,3500.00,0,-2.55,0.32,0.14,94.24,-93.35,-57.25,-1.56,-0.87,0.20,-0.04,1.46,0.45,-0.22,4.49,-12.62,-5.31,-23.70,0.42,0.58,0.09,4.07,0,0,10896.15,-1375.05,-0.02,44442750.00
ARML3,14.34,1.76,31.12,4.22,1.32,47.15,33.52,14.01,12.79,16.24,3.80,1.17,4.38,6.48,-1.92,2.85,12.88,3.90,10.05,0.30,0.70,0.28,0,0,8786565.30,3.40,0.46,0.50,4961870027.94
ARZZ3,82.35,1.94,23.35,3.35,1.77,53.67,11.17,8.82,18.44,19.00,0.56,0.10,2.06,8.26,-3.73,1.69,14.35,7.60,12.76,0.53,0.47,0.86,25.49,20.34,112816150.89,24.48,3.51,-1.94,9103334676.12
ASAI3,14.12,0.62,17.72,4.80,0.49,16.44,5.06,1.85,6.49,9.46,2.97,2.20,0.33,-6.49,-0.72,0.81,27.09,2.76,17.32,0.10,0.90,1.49,0,0,280906052.11,2.95,0.80,-0.55,19106129418.40
ATMP3,2.07,0,0.11,-0.16,0.03,-18.34,-59.63,90.26,-0.17,-1.05,-0.88,0,0.10,-0.06,-0.04,0.30,-136.72,28.97,-960.15,-0.21,1.21,0.32,-16.95,0,492892.22,-13.18,18.02,0.00,55290436.92
ATOM3,2.56,12.66,27.26,3.10,2.11,95.46,9.52,13.01,43.33,24.53,-9.17,-1.04,2.24,2.23,-94.84,8.27,15.51,10.28,8.72,0.66,0.34,0.79,0,-0.86,59049.78,0.82,0.09,-0.36,60226391.94
AURA33,34.50,4.08,10.45,1.47,0.66,29.13,18.95,12.11,6.68,8.01,1.33,0.29,1.27,8.84,-0.97,1.31,14.04,6.34,10.50,0.45,0.55,0.52,32.13,65.98,3325089.00,23.73,3.33,-0.23,2463252457.20
AURE3,13.96,10.75,4.51,0.90,0.41,20.65,26.42,50.32,8.61,10.31,1.81,0.18,2.38,4.88,-0.52,1.71,18.80,8.64,5.09,0.46,0.54,0.17,0,0,33934721.59,15.48,3.10,0.00,13960000000.00
AVLL3,6.71,0,-0.50,-0.42,0.11,20.13,-43.86,-115.00,-1.31,-7.57,-6.26,0,0.58,-0.31,-0.18,0.52,-84.62,-21.97,-25.44,-0.26,1.26,0.19,19.61,0,32842.81,-15.82,-13.38,0.18,192008079.23
AZEV3,2.11,0,-1.77,2.57,0.34,5.39,-27.08,-23.84,-1.56,-1.97,-0.44,0.72,0.42,-3.30,-0.55,0.79,-145.28,-19.22,-127.04,0.13,0.87,0.81,43.23,0,821424.22,0.83,-1.20,0.00,195010752.52
AZEV4,2.08,0,-1.73,2.52,0.33,5.39,-27.08,-23.84,-1.53,-1.97,-0.44,0.72,0.41,-3.24,-0.54,0.79,-145.28,-19.22,-127.04,0.13,0.87,0.81,43.23,0,3193783.89,0.83,-1.20,0.00,195010752.52
AZUL4,17.53,0,-5.36,-1.12,1.27,18.55,10.14,-23.94,12.66,16.46,12.98,0,1.28,-1.85,-1.65,0.25,-20.92,-23.71,51.12,-1.13,2.13,0.99,15.41,0,227983509.81,-15.60,-3.26,0.01,6090168153.53
B3SA3,14.49,2.63,20.09,4.12,1.85,87.65,53.51,40.97,15.38,14.93,-0.45,-0.12,8.23,10.37,-2.80,2.10,20.51,9.20,12.69,0.45,0.55,0.22,22.44,26.59,391682020.11,3.53,0.72,-2.64,84666450000.00
BAHI3,10.15,0,-2.46,4.91,0.42,40.32,-13.57,-30.21,-5.48,-9.11,-3.63,3.25,0.74,-1.20,-0.44,0.10,-199.55,-17.04,-23.10,0.09,0.89,0.56,56.84,0,111236.56,2.07,-4.12,-0.02,267864407.30
BALM3,9.53,2.27,20.96,0.68,0.38,58.92,10.88,2.64,5.08,3.91,-1.24,-0.17,0.55,0.85,-1.26,2.71,3.22,1.79,8.10,0.56,0.44,0.68,8.44,45.86,8072.81,14.10,0.45,-0.32,94717000.00
BALM4,9.80,2.20,21.55,0.69,0.39,58.92,10.88,2.64,5.22,3.91,-1.24,-0.17,0.57,0.87,-1.30,2.71,3.22,1.79,8.10,0.56,0.44,0.68,8.44,45.86,13389.25,14.10,0.45,-0.33,94717000.00
BAUH4,73.89,1.64,-660.74,4.09,2.40,22.37,4.77,-0.29,40.22,38.58,-1.64,-0.17,1.92,31.46,-4.37,1.20,-0.62,-0.36,-0.28,0.59,0.41,1.25,3.33,0,22254.90,18.08,-0.11,6.09,385869983.58
BAZA3,70.00,7.77,3.23,0.75,0.10,32.67,59.58,34.28,1.86,1.86,0,0,1.11,3.13,-0.10,0,23.12,3.13,0,0.14,0.86,0.09,17.64,79.20,256504.89,91.98,21.27,0.08,3845600409.00
BBAS3,46.99,9.58,4.19,0.83,0.06,31.57,16.70,12.67,3.18,3.18,0,0,0.53,2.68,-0.07,11.25,19.71,1.54,0,0.08,0.92,0.12,9.97,24.79,458465038.67,56.97,11.23,0.06,134760562450.60
BBDC3,13.83,6.62,7.58,0.91,0.08,33.70,9.42,9.10,7.33,7.74,0,0,0.69,0.91,-0.09,7.18,11.95,1.06,0,0.09,0.91,0.12,8.37,2.59,59168152.15,15.27,1.83,-0.56,155680383519.78
BBDC4,15.41,6.54,8.45,1.01,0.09,33.70,9.42,9.10,8.16,7.74,0,0,0.77,1.01,-0.10,7.18,11.95,1.06,0,0.09,0.91,0.12,8.37,2.59,574429321.96,15.27,1.83,-0.63,155680383519.78
BBML3,3936.42,0,2618.85,4008.09,151.13,7.35,2.47,3.66,3879.11,3889.81,10.70,11.06,95.84,-1035.29,-239.81,0.72,153.05,5.77,6.94,0.04,0.96,1.58,41.29,81.57,0,0.98,1.50,-2.25,160451699191.56
BBSE3,32.05,9.07,9.60,6.40,4.47,0,0,0,8.32,8.32,0,0,0,35.06,-6.13,1.88,66.67,46.52,0,0.70,0.30,0.00,0,10.59,156880791.19,5.02,3.35,0.16,64300000000.00
BDLL3,12.20,0,0.29,-0.16,0.03,-63.95,-72.75,210.54,-0.85,-7.88,-7.13,0,0.62,3.26,-0.05,1.02,-53.69,10.03,-282.33,-0.19,1.19,0.05,-27.58,0,1202.00,-77.32,41.51,0.00,17087620.40
BDLL4,9.75,0,0.23,-0.13,0.02,-63.95,-72.75,210.54,-0.68,-7.88,-7.13,0,0.49,2.61,-0.04,1.02,-53.69,10.03,-282.33,-0.19,1.19,0.05,-27.58,0,5683.29,-77.32,41.51,0.00,17087620.40
BEEF11,3.62,0,3.34,4.12,0.11,18.80,7.54,2.18,0.97,6.23,3.39,14.44,0.07,0.44,-0.26,1.73,123.29,3.25,14.93,0.03,0.95,1.49,20.68,0,0,0.88,1.08,0.07,6455422616.41
BEEF3,10.61,5.42,9.81,12.10,0.32,18.80,7.54,2.18,2.84,6.23,3.39,14.44,0.21,1.28,-0.78,1.73,123.29,3.25,14.93,0.03,0.95,1.49,20.68,0,80025833.33,0.88,1.08,0.22,6455422616.41
BEES3,9.07,6.88,8.98,1.43,0.08,25.36,8.87,6.32,6.40,6.59,0,0,0.57,0.93,-0.08,0,15.94,0.86,0,0.05,0.95,0.14,12.53,13.77,138940.67,6.34,1.01,0.50,2951085568.80
BEES4,10.08,6.19,9.98,1.59,0.09,25.36,8.87,6.32,7.11,6.59,0,0,0.63,1.04,-0.09,0,15.94,0.86,0,0.05,0.95,0.14,12.53,13.77,48485.74,6.34,1.01,0.56,2951085568.80
BFRE11,0.00,0,0.00,0.00,0.00,28.71,155.42,126.39,0.00,0,0,0,0.00,0.00,0.00,0,8.02,7.27,0,0.91,0.08,0.06,0,9.03,0,297220.36,27456.07,0.00,0
BFRE12,0.00,0,0.00,0.00,0.00,28.71,155.42,126.39,0.00,0,0,0,0.00,0.00,0.00,0,8.02,7.27,0,0.91,0.08,0.06,0,9.03,0,297220.36,27456.07,0.00,0
BGIP3,22.85,9.82,5.00,0.63,0.05,36.51,9.69,6.78,3.50,3.46,0,0,0.34,-0.52,-0.10,0.86,12.68,0.91,0,0.07,0.93,0.13,8.79,-2.05,8637.43,36.04,4.57,0.66,381906088.20
BGIP4,22.33,11.05,4.89,0.62,0.04,36.51,9.69,6.78,3.42,3.46,0,0,0.33,-0.51,-0.10,0.86,12.68,0.91,0,0.07,0.93,0.13,8.79,-2.05,14390.11,36.04,4.57,0.64,381906088.20
BIDI11,10.40,0,-238.07,1.08,0.23,50.04,-13.62,-5.22,-91.21,-91.21,0,0,12.42,0,-0.24,0,-0.45,-0.10,0,0.22,0.78,0.02,5.80,0,0,9.67,-0.04,0.13,8991139764.53
BIDI3,3.40,0,-233.49,1.06,0.23,50.04,-13.62,-5.22,-89.46,-91.21,0,0,12.19,0,-0.24,0,-0.45,-0.10,0,0.22,0.78,0.02,5.80,0,0,3.22,-0.01,0.12,8991139764.53
BIDI4,3.41,0,-234.18,1.06,0.23,50.04,-13.62,-5.22,-89.72,-91.21,0,0,12.22,0,-0.24,0,-0.45,-0.10,0,0.22,0.78,0.02,5.80,0,0,3.22,-0.01,0.12,8991139764.53
BIOM3,6.03,0,-5.30,3.48,1.31,17.20,-70.48,-81.33,-6.12,-7.36,-1.23,0.70,4.31,5.06,-2.23,2.64,-65.57,-24.62,-26.31,0.38,0.62,0.30,299.61,0,131439.85,1.74,-1.14,-0.40,490978456.96
BLAU3,20.17,3.21,10.28,1.98,1.45,45.40,29.09,26.13,9.24,8.46,-0.77,-0.17,2.69,2.82,-4.16,4.71,19.22,14.10,13.67,0.73,0.27,0.54,0,0,12761639.78,10.25,1.97,0.59,3632727264.75
BLUT3,5.14,0,-5.63,0.46,0.14,0,0,0,-6.17,-4.91,-1.59,0.12,0,-1.08,-0.14,0.00,-8.15,-2.46,-6.65,0.30,0.70,0.00,0,0,254063.54,11.21,-0.91,0.20,14115600.06
BLUT4,1.52,0,-1.66,0.14,0.04,0,0,0,-1.82,-4.91,-1.59,0.12,0,-0.32,-0.04,0.00,-8.15,-2.46,-6.65,0.30,0.70,0.00,0,0,224305.00,11.21,-0.91,0.06,14115600.06
BMEB3,13.55,3.63,7.07,1.06,0.09,53.09,6.58,5.13,5.50,5.27,0,0,0.36,1.16,-0.10,0,14.97,1.25,0,0.08,0.91,0.24,5.94,22.60,7294.85,12.81,1.92,1.38,1358573604.84
BMEB4,12.00,4.52,6.25,0.94,0.08,53.09,6.58,5.13,4.87,5.27,0,0,0.32,1.03,-0.08,0,14.97,1.25,0,0.08,0.91,0.24,5.94,22.60,318703.93,12.81,1.92,1.22,1358573604.84
BMGB4,2.75,14.01,17.51,0.39,0.04,42.22,-3.14,1.34,-7.45,-7.45,0,0,0.23,0,-0.04,0,2.25,0.21,0,0.09,0.91,0.16,19.34,49.35,1940559.00,6.99,0.16,-0.33,1603889130.25
BMIN3,18.75,6.44,9.51,0.68,0.38,56.67,29.74,22.86,7.31,7.07,0,0,2.18,60.40,-0.38,0,7.14,3.94,0,0.55,0.45,0.17,16.78,0,3816.25,27.60,1.97,0.09,87461493.68
BMIN4,14.51,8.32,7.36,0.53,0.29,56.67,29.74,22.86,5.66,7.07,0,0,1.68,46.74,-0.29,0,7.14,3.94,0,0.55,0.45,0.17,16.78,0,20622.44,27.60,1.97,0.07,87461493.68
BMKS3,318.61,18.14,5.17,0.71,0.62,26.12,56.71,145.00,13.22,-3.35,-16.57,-0.88,7.50,0.79,-3.66,16.08,13.65,11.96,1.91,0.88,0.12,0.08,2.51,28.40,14286.00,451.46,61.61,0.03,144887897.50
BMOB3,13.68,1.63,15.24,1.17,0.92,22.82,7.07,5.77,12.45,6.70,-5.75,-0.54,0.88,1.95,-2.67,3.56,7.66,6.04,4.49,0.79,0.21,1.05,0,0,5422265.30,11.73,0.90,-14.71,1243636378.56
BNBR3,90.00,6.09,3.69,0.82,0.12,44.45,38.70,24.48,2.33,2.33,0,0,0.90,1.31,-0.13,0,22.21,3.19,0,0.14,0.86,0.13,8.76,24.10,14170.20,109.95,24.42,0.13,7773431760.00
BOAS3,7.95,3.20,14.83,1.89,1.54,57.20,21.59,32.69,22.45,14.91,-7.54,-0.64,4.85,3.05,-4.55,4.17,12.76,10.35,6.70,0.81,0.19,0.32,8.81,75.42,22411787.42,4.20,0.54,0.77,4234279272.75
BOBR3,0.00,0,0.00,0.00,0.00,37.28,13.69,4.35,0.00,2.77,1.61,0,0.00,0.00,0.00,0.75,-48.37,7.54,70.21,-0.16,1.16,1.73,6.05,-12.20,0,-0.53,0.25,0.00,240873145.52
BOBR4,1.96,0,7.72,-3.73,0.58,37.28,13.69,4.35,2.45,2.77,1.61,0,0.34,-3.48,-1.18,0.75,-48.37,7.54,70.21,-0.16,1.16,1.73,6.05,-12.20,103219.33,-0.53,0.25,-2.26,240873145.52
BPAC11,33.00,1.04,15.81,2.87,0.35,16.75,18.85,16.13,13.53,13.53,0,0,2.55,11.29,-3.85,1.03,18.17,2.19,0,0.12,0.88,0.14,46.00,31.20,261802511.56,11.53,2.09,-3.76,127027564005.12
BPAC3,15.93,0.72,22.82,4.15,0.50,16.75,18.85,16.13,19.53,13.53,0,0,3.68,16.29,-5.56,1.03,18.17,2.19,0,0.12,0.88,0.14,46.00,31.20,99446.15,3.84,0.70,-5.43,127027564005.12
BPAC5,8.48,1.35,12.15,2.21,0.27,16.75,18.85,16.13,10.40,13.53,0,0,1.96,8.67,-2.96,1.03,18.17,2.19,0,0.12,0.88,0.14,46.00,31.20,66508.70,3.84,0.70,-2.89,127027564005.12
BPAN4,8.82,2.84,18.57,1.55,0.20,51.87,5.21,4.69,16.65,16.65,0,0,0.80,0,-0.20,0,8.28,1.06,0,0.13,0.87,0.23,8.24,40.24,26160144.04,5.70,0.48,-1.11,11267813530.65
BPAR3,182.07,3.37,7.28,1.02,0.11,55.65,14.23,8.39,4.30,4.30,0,0,0.61,1.27,-0.12,0,14.01,1.56,0,0.11,0.89,0.19,4.66,0.56,0,178.47,25.00,0.30,1733606633.43
BPAT33,44.05,0,6.98,0.66,0.09,51.56,21.77,5.61,1.80,1.80,0,0,0.39,0,-0.12,0,9.46,1.35,0,0.14,0.86,0.24,14.99,-18.89,0,66.71,6.31,-0.11,1533769021.00
BPHA3,0.62,0,0.06,-0.24,0.99,98.02,1029.99,13896.67,0.80,1.66,0.85,0,8.28,-0.38,-1.18,0.06,-402.50,1669.02,-36.75,-4.15,5.15,0.12,-68.85,0,0,-2.58,10.40,0.00,70110298.74
BRAP3,21.40,12.45,2.36,1.13,1.05,0,0,0,2.41,2.31,-0.22,-0.11,0,41.83,-1.16,1.35,48.04,44.55,46.89,0.93,0.07,0.00,0,8.93,1250657.00,18.91,9.09,-0.05,8851050998.64
BRAP4,23.06,12.67,2.54,1.22,1.13,0,0,0,2.61,2.31,-0.22,-0.11,0,45.19,-1.26,1.35,48.04,44.55,46.89,0.93,0.07,0.00,0,8.93,69955602.96,18.91,9.09,-0.05,8851050998.64
BRBI11,16.15,6.10,11.68,0,0.20,18.12,8.39,9.02,12.55,67.91,55.36,0,1.05,0,-0.20,0,0,1.70,0.42,0.00,1.00,0.19,0,0,1817551.37,0.00,1.39,1.21,1704080275.92
BRBI3,0.00,0,0.00,0,0.00,18.12,8.39,9.02,0.00,67.91,55.36,0,0.00,0,0.00,0,0,1.70,0.42,0.00,1.00,0.19,0,0,0,0.00,0.46,0.00,1704080275.92
BRBI4,0.00,0,0.00,0,0.00,18.12,8.39,9.02,0.00,67.91,55.36,0,0.00,0,0.00,0,0,1.70,0.42,0.00,1.00,0.19,0,0,0,0.00,0.46,0.00,1704080275.92
BRFS3,9.85,0,-6.30,1.61,0.29,15.82,0.38,-4.78,78.30,152.29,73.98,1.52,0.30,3.97,-0.53,1.19,-25.59,-4.55,0.53,0.18,0.81,0.95,13.70,0,187777861.74,6.10,-1.56,-0.05,16555536740.64
BRGE11,9.99,3.83,8.65,0.56,0.25,-3940.13,1469.66,2289.10,13.48,-13.99,-27.61,-1.15,198.04,1.19,-0.56,1.62,6.50,2.91,2.28,0.45,0.37,0.00,-31.54,10.69,999.00,17.76,1.15,0.03,743581926.40
BRGE12,9.55,0,8.27,0.54,0.24,-3940.13,1469.66,2289.10,12.88,-13.99,-27.61,-1.15,189.32,1.14,-0.54,1.62,6.50,2.91,2.28,0.45,0.37,0.00,-31.54,10.69,1910.00,17.76,1.15,0.03,743581926.40
BRGE3,9.60,0,8.31,0.54,0.24,-3940.13,1469.66,2289.10,12.95,-13.99,-27.61,-1.15,190.31,1.15,-0.54,1.62,6.50,2.91,2.28,0.45,0.37,0.00,-31.54,10.69,3712.31,17.76,1.15,0.03,743581926.40
BRGE5,11.30,2.82,9.79,0.64,0.29,-3940.13,1469.66,2289.10,15.24,-13.99,-27.61,-1.15,224.01,1.35,-0.64,1.62,6.50,2.91,2.28,0.45,0.37,0.00,-31.54,10.69,5460.00,17.76,1.15,0.03,743581926.40
BRGE6,10.70,7.16,9.27,0.60,0.27,-3940.13,1469.66,2289.10,14.43,-13.99,-27.61,-1.15,212.12,1.28,-0.60,1.62,6.50,2.91,2.28,0.45,0.37,0.00,-31.54,10.69,7194.33,17.76,1.15,0.03,743581926.40
BRGE7,9.29,4.81,8.05,0.52,0.23,-3940.13,1469.66,2289.10,12.53,-13.99,-27.61,-1.15,184.17,1.11,-0.52,1.62,6.50,2.91,2.28,0.45,0.37,0.00,-31.54,10.69,2098.00,17.76,1.15,0.03,743581926.40
BRGE8,10.03,3.18,8.69,0.56,0.25,-3940.13,1469.66,2289.10,13.53,-13.99,-27.61,-1.15,198.84,1.20,-0.57,1.62,6.50,2.91,2.28,0.45,0.37,0.00,-31.54,10.69,999.00,17.76,1.15,0.03,743581926.40
BRIN3,39.15,0.83,35.63,1.64,1.01,100.00,6.80,8.34,43.73,37.65,-6.08,-0.23,2.97,22.77,-1.34,1.23,4.59,2.84,0.49,0.62,0.38,0.34,21.03,0,0,23.92,1.10,0.10,765840711.60
BRIT3,3.06,1.05,18.14,0.99,0.46,44.44,19.89,7.21,6.58,10.17,3.59,0.54,1.31,4.17,-0.60,1.99,5.45,2.55,6.27,0.47,0.53,0.35,0,0,2571113.30,3.13,0.17,0.06,1387703290.44
BRIV3,10.20,2.09,8.34,0.53,0.04,15.77,4.57,3.12,5.70,5.70,0,0,0.26,1.10,-0.04,6.25,6.37,0.43,0,0.07,0.93,0.14,20.48,16.87,7278.00,19.18,1.22,0.00,903725956.80
BRIV4,10.20,6.08,8.34,0.53,0.04,15.77,4.57,3.12,5.70,5.70,0,0,0.26,1.10,-0.04,6.25,6.37,0.43,0,0.07,0.93,0.14,20.48,16.87,8177.18,19.18,1.22,0.00,903725956.80
BRKM3,24.60,0,-4.92,2.54,0.22,8.08,1.12,-4.52,19.89,41.96,22.47,2.87,0.22,1.58,-0.37,1.52,-51.55,-4.46,1.52,0.09,0.92,0.99,14.40,0,940874.11,9.82,-5.06,0.04,19448588320.78
BRKM5,23.85,0,-4.69,2.42,0.21,8.08,1.12,-4.52,18.97,41.96,22.47,2.87,0.21,1.51,-0.35,1.52,-51.55,-4.46,1.52,0.09,0.92,0.99,14.40,0,97813722.96,9.82,-5.06,0.04,19448588320.78
BRKM6,22.00,0,-4.35,2.24,0.19,8.08,1.12,-4.52,17.58,41.96,22.47,2.87,0.20,1.39,-0.33,1.52,-51.55,-4.46,1.52,0.09,0.92,0.99,14.40,0,3214.50,9.82,-5.06,0.03,19448588320.78
BRML3,8.26,0,10.91,0.61,0.38,89.05,65.97,42.64,7.05,8.94,1.89,0.16,4.65,17.00,-0.41,1.43,5.57,3.48,6.22,0.62,0.37,0.08,2.70,0,113095545.00,13.58,0.76,0.05,6841542281.84
BRPR3,89.91,0,-15.77,0.56,0.30,100.00,-860.75,-625.75,-3.67,-2.26,0.19,-0.21,6.59,1.53,-0.82,0.81,-82.50,-32.17,-141.96,0.39,0.61,0.05,-7.12,0,7634512.93,160.23,-5.70,0.16,1043928106.92
BRQB3,0.00,0,0.00,0.00,0.00,36.99,17.54,11.02,0.00,-0.76,-0.76,-0.53,0.00,0.00,0.00,2.24,43.60,21.68,38.17,0.50,0.50,1.97,19.62,113.23,0,1.45,0.63,0.00,0.00
